,URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
16,7973.6,https://insights.blackcoffer.com/an-outlook-of-healthcare-by-the-year-2040-and-how-it-will-impact-human-lives/,4,6,-0.199999,0.03787978787878788,21.09090909090909,1.0,8.836363636363636,21.09090909090909,232,347,2.8461538461538463,3,5.927953890489913
17,8435.4,https://insights.blackcoffer.com/ai-in-healthcare-to-improve-patient-outcomes/,4,3,0.14285814285714285,0.03932684269662921,22.5,1.0,9.4,22.5,135,196,3.048,1,6.081632653061225
18,8897.2,https://insights.blackcoffer.com/what-if-the-creation-is-taking-over-the-creator/,28,72,-0.43999900000000003,0.10183399389002037,14.451612903225806,1.0,6.180645161290323,14.451612903225806,896,1536,2.6241379310344826,3,5.2734375
19,9359.0,https://insights.blackcoffer.com/what-jobs-will-robots-take-from-humans-in-the-future/,21,18,0.07692407692307693,0.06565756565656566,14.63888888888889,1.0,6.255555555555556,14.63888888888889,527,893,2.645418326693227,4,5.228443449048152
20,9820.8,https://insights.blackcoffer.com/will-machine-replace-the-human-in-the-future-of-work/,59,41,0.180001,0.08417608417508418,11.463157894736842,1.0,4.985263157894737,11.463157894736842,1089,2052,2.6035613870665415,10,5.015594541910332
21,10282.6,https://insights.blackcoffer.com/will-ai-replace-us-or-work-with-us/,43,6,0.7551030408163265,0.08974458974358974,10.020408163265307,1.0,4.408163265306123,10.020408163265307,491,811,2.7263157894736842,5,5.474722564734895
22,10744.4,https://insights.blackcoffer.com/man-and-machines-together-machines-are-more-diligent-than-humans-blackcoffe/,9,4,0.3846163846153846,0.03307988040712468,16.666666666666668,1.0,7.066666666666667,16.666666666666668,350,547,2.6548672566371683,1,5.422303473491773
23,11206.2,https://insights.blackcoffer.com/in-future-or-in-upcoming-years-humans-and-machines-are-going-to-work-together-in-every-field-of-work/,26,10,0.4444454444444444,0.056783334384858046,14.76923076923077,1.0,6.307692307692308,14.76923076923077,576,963,2.563963963963964,5,5.157840083073728
24,11668.0,https://insights.blackcoffer.com/how-neural-networks-can-be-applied-in-various-areas-in-the-future/,17,11,0.21428671428571427,0.05894836842105263,16.04,1.0,6.816,16.04,401,636,2.849740932642487,2,5.588050314465409
25,12129.8,https://insights.blackcoffer.com/how-machine-learning-will-affect-your-business/,19,11,0.26666766666666664,0.08287392817679558,9.90625,1.0,4.3625,9.90625,317,553,2.8762214983713354,1,5.537070524412297
26,12591.6,https://insights.blackcoffer.com/deep-learning-impact-on-areas-of-e-learning/,9,3,0.500001,0.045284018867924526,15.285714285714286,1.0,6.514285714285714,15.285714285714286,214,329,2.9558823529411766,3,5.88145896656535
27,13053.4,https://insights.blackcoffer.com/how-to-protect-future-data-and-its-privacy-blackcoffer/,27,40,-0.19402885074626866,0.10685905422647528,9.35593220338983,1.0,4.142372881355932,9.35593220338983,552,977,2.5064695009242146,14,5.0020470829068575
28,13515.2,https://insights.blackcoffer.com/how-machines-ai-automations-and-robo-human-are-effective-in-finance-and-banking/,12,5,0.4117657058823529,0.06391077443609022,16.214285714285715,1.0,6.885714285714286,16.214285714285715,227,354,2.7824074074074074,2,5.564971751412429
29,13977.0,https://insights.blackcoffer.com/ai-human-robotics-machine-future-planet-blackcoffer-thinking-jobs-workplace/,37,13,0.48000099999999996,0.08375309380234507,11.954545454545455,1.0,5.1818181818181825,11.954545454545455,526,838,2.93909626719057,1,5.824582338902148
30,14438.8,https://insights.blackcoffer.com/how-ai-will-change-the-world-blackcoffer/,25,30,-0.09090809090909091,0.06618631889290012,9.628205128205128,1.0,4.251282051282051,9.628205128205128,751,1248,2.708100558659218,4,5.419871794871795
31,14900.6,https://insights.blackcoffer.com/future-of-work-how-ai-has-entered-the-workplace/,5,10,-0.33333233333333334,0.06172939506172839,16.916666666666668,1.0,7.166666666666668,16.916666666666668,203,327,2.7905759162303663,5,5.5015290519877675
32,15362.4,https://insights.blackcoffer.com/ai-tool-alexa-google-assistant-finance-banking-tool-future/,13,28,-0.3658526585365854,0.12058923529411765,13.083333333333334,1.0,5.633333333333334,13.083333333333334,314,556,2.6666666666666665,6,5.140287769784172
33,15824.2,https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/,30,49,-0.24050532911392405,0.06480821903199344,13.948717948717949,1.0,5.97948717948718,13.948717948717949,1088,1858,2.8063314711359406,17,5.530678148546825
34,16286.0,https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/,45,26,0.26760663380281685,0.06873284898354308,13.626666666666667,1.0,5.850666666666667,13.626666666666667,1022,1893,2.5440729483282674,19,4.933438985736926
35,16747.8,https://insights.blackcoffer.com/evolution-of-advertising-industry/,37,29,0.12121312121212122,0.062147892655367236,12.89041095890411,1.0,5.556164383561644,12.89041095890411,941,1606,2.5104510451045106,17,5.0541718555417185
36,17209.6,https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/,27,8,0.5428581428571428,0.05983005982905983,7.211267605633803,1.0,3.2845070422535216,7.211267605633803,512,1026,2.6044624746450302,1,4.8352826510721245
37,17671.4,https://insights.blackcoffer.com/covid-19-environmental-impact-for-the-future/,46,11,0.6140360877192983,0.06612629002320186,12.919354838709678,1.0,5.5677419354838715,12.919354838709678,801,1581,2.5134443021766963,5,4.7476280834914615
38,18133.2,https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,34,9,0.5813963488372094,0.10941575826972011,17.142857142857142,1.0,7.257142857142857,17.142857142857142,360,639,2.742857142857143,9,5.123630672926447
39,18595.0,https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,46,18,0.437501,0.056190640035118526,14.48611111111111,1.0,6.194444444444445,14.48611111111111,1043,1729,2.7198824681684624,8,5.339502602660497
40,19056.8,https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,26,73,-0.4747464747474748,0.1426522968299712,8.554054054054054,1.0,3.821621621621622,8.554054054054054,633,1146,2.581993569131833,12,5.036649214659686
41,19518.6,https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,59,25,0.40476290476190474,0.11170312765957446,8.987012987012987,1.0,3.994805194805195,8.987012987012987,692,1277,2.3920118343195265,6,4.830853563038371
42,19980.4,https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,26,35,-0.14753998360655737,0.07911902853437094,13.843137254901961,1.0,5.9372549019607845,13.843137254901961,706,1174,2.3724035608308607,1,5.0936967632027255
43,20442.2,https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,47,15,0.5161300322580645,0.07201029152148665,11.217391304347826,1.0,4.886956521739131,11.217391304347826,774,1253,2.7949061662198393,6,5.669592976855546
44,20904.0,https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,26,24,0.040001,0.060460492140266026,10.166666666666666,1.0,4.466666666666667,10.166666666666666,732,1225,2.7307152875175316,7,5.500408163265306
45,21365.8,https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,25,76,-0.5049494950495049,0.14185493258426968,9.342857142857143,1.0,4.137142857142858,9.342857142857143,654,1171,2.5700934579439254,14,5.052092228864218
46,21827.6,https://insights.blackcoffer.com/how-we-forecast-future-technologies/,24,14,0.26315889473684206,0.06871709403254973,12.789473684210526,1.0,5.515789473684211,12.789473684210526,486,841,2.5509761388286334,6,5.1474435196195
47,22289.4,https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,12,9,0.14285814285714285,0.0621311775147929,18.933333333333334,1.0,7.973333333333334,18.933333333333334,284,468,2.725925925925926,1,5.401709401709402
48,22751.2,https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,29,20,0.1836744693877551,0.078401,19.857142857142858,1.0,8.342857142857143,19.857142857142858,556,905,2.6623376623376624,1,5.483977900552486
49,23213.0,https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,25,32,-0.12280601754385964,0.06440777966101695,12.983870967741936,1.0,5.593548387096774,12.983870967741936,805,1358,2.5811855670103094,6,5.320324005891016
50,23674.8,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,38,14,0.46153946153846154,0.01897217840204305,8.988142292490119,1.0,3.995256916996048,8.988142292490119,2274,3413,2.3792270531400965,1,5.1740404336360974
51,24136.6,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,42,16,0.4482768620689655,0.11764805882352941,15.724137931034482,1.0,6.689655172413794,15.724137931034482,456,780,3.040909090909091,4,5.6320512820512825
52,24598.4,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,39,45,-0.07142757142857142,0.07547269811320755,11.875,1.0,5.15,11.875,1045,1889,2.6171259842519685,11,5.157226045526734
53,25060.2,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,32,67,-0.35353435353535356,0.08631311857018309,15.373134328358208,1.0,6.549253731343284,15.373134328358208,1030,1637,2.759,1,5.612095296273671
54,25522.0,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,7,4,0.2727282727272727,0.04583433333333333,18.09090909090909,1.0,7.636363636363637,18.09090909090909,199,312,2.8763440860215055,3,5.583333333333333
55,25983.8,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,36,13,0.4693887551020408,0.05711055710955711,13.87037037037037,1.0,5.948148148148149,13.87037037037037,749,1211,2.909972299168975,2,5.728323699421965
56,26445.6,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,32,7,0.6410266410256411,0.057693307692307697,14.380952380952381,1.0,6.152380952380953,14.380952380952381,604,1005,2.529209621993127,2,5.212935323383085
57,26907.4,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,38,37,0.013334333333333333,0.07129377566539924,8.532786885245901,1.0,3.8131147540983608,8.532786885245901,1041,1978,2.56640625,6,5.047017189079878
58,27369.2,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,56,18,0.5135145135135135,0.06418139895923677,11.766666666666667,1.0,5.106666666666667,11.766666666666667,1059,1808,2.5543689320388347,6,5.19358407079646
59,27831.0,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,34,36,-0.02857042857142857,0.08872089860583017,14.294117647058824,1.0,6.11764705882353,14.294117647058824,729,1216,2.570212765957447,4,5.240131578947368
60,28292.8,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,20,47,-0.4029840746268657,0.05338745418326693,14.551282051282051,1.0,6.220512820512821,14.551282051282051,1135,1858,2.718095238095238,2,5.400968783638321
61,28754.6,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,20,43,-0.3650783650793651,0.0860665737704918,12.415094339622641,1.0,5.366037735849057,12.415094339622641,658,1108,2.6503164556962027,4,5.3014440433212995
62,29216.4,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,40,51,-0.12087812087912088,0.11262476237623763,9.986842105263158,1.0,4.394736842105263,9.986842105263158,759,1380,2.56760374832664,28,5.010869565217392
63,29678.2,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,28,30,-0.034481758620689654,0.08044482801664356,17.658536585365855,1.0,7.463414634146343,17.658536585365855,724,1265,2.630311614730878,13,5.166798418972332
64,30140.0,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,20,40,-0.33333233333333334,0.06335897254487856,12.56060606060606,1.0,5.424242424242425,12.56060606060606,829,1269,2.7933247753530166,3,5.736012608353034
65,30601.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,8,6,0.14285814285714285,0.052831188679245286,17.23076923076923,1.0,7.292307692307692,17.23076923076923,224,355,2.8028846153846154,3,5.425352112676056
66,31063.6,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,62,9,0.7464798732394367,0.06078867123287671,10.52,1.0,4.608,10.52,1052,1837,2.7606177606177607,5,5.467065868263473
67,31525.4,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,32,49,-0.20987554320987653,0.10037274721189592,11.587301587301587,1.0,5.034920634920635,11.587301587301587,730,1262,2.502832861189802,12,5.0364500792393025
68,31987.2,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,12,27,-0.38461438461538466,0.06644052299829642,13.026315789473685,1.0,5.610526315789475,13.026315789473685,495,777,2.692982456140351,5,5.444015444015444
69,32449.0,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,32,57,-0.28089787640449443,0.10761889600967352,13.75,1.0,5.9,13.75,770,1288,2.6933333333333334,3,5.411490683229814
70,32910.8,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,25,37,-0.1935473870967742,0.08959637572254335,14.659090909090908,1.0,6.263636363636364,14.659090909090908,645,1240,2.557142857142857,6,4.958870967741936
71,33372.6,https://insights.blackcoffer.com/human-rights-outlook/,5,3,0.250001,0.028470750889679715,24.555555555555557,1.0,10.222222222222223,24.555555555555557,221,317,2.7677725118483414,1,5.917981072555205
72,33834.4,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,17,5,0.5454555454545454,0.04593001878914405,12.617647058823529,1.0,5.447058823529412,12.617647058823529,429,694,2.5421686746987953,3,5.25792507204611
73,34296.2,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,33,55,-0.249999,0.12325029971988796,16.91891891891892,1.0,7.167567567567568,16.91891891891892,626,1084,2.69205298013245,4,5.409594095940959
74,34758.0,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,33,27,0.100001,0.12320428542094455,13.257142857142858,1.0,5.702857142857144,13.257142857142858,464,879,2.385809312638581,38,4.708759954493743
75,35219.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,9,39,-0.624999,0.059187189889025896,13.277777777777779,1.0,5.711111111111112,13.277777777777779,717,1167,2.65592972181552,1,5.539845758354756
76,35681.6,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,17,32,-0.30612144897959187,0.06559671619812583,12.232142857142858,1.0,5.292857142857144,12.232142857142858,685,1186,2.6909361069836555,1,5.490725126475548
77,36143.4,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,12,3,0.600001,0.03488472093023256,13.10344827586207,1.0,5.641379310344828,13.10344827586207,380,694,2.7216216216216216,2,5.29971181556196
78,36605.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,29,54,-0.3012038192771085,0.10048526150121065,13.072727272727272,1.0,5.629090909090909,13.072727272727272,719,1178,2.6666666666666665,2,5.48471986417657
79,37067.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,37,30,0.1044786119402985,0.07227715965480043,13.73015873015873,1.0,5.8920634920634924,13.73015873015873,865,1376,2.767497034400949,7,5.68531976744186
80,37528.8,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,37,30,0.1044786119402985,0.07227715965480043,13.73015873015873,1.0,5.8920634920634924,13.73015873015873,865,1376,2.767497034400949,7,5.68531976744186
81,37990.6,https://insights.blackcoffer.com/travel-and-tourism-outlook/,20,24,-0.09090809090909091,0.07213214754098361,14.743589743589743,1.0,6.297435897435897,14.743589743589743,575,962,2.5825932504440496,8,5.292099792099792
82,38452.4,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,52,50,0.019608843137254903,0.09631828045325778,12.435897435897436,1.0,5.374358974358975,12.435897435897436,970,1724,2.52991452991453,3,5.001740139211137
83,38914.2,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,25,42,-0.2537303432835821,0.06009068609865471,13.644736842105264,1.0,5.8578947368421055,13.644736842105264,1037,1651,2.631027253668763,3,5.284070260448213
84,39376.0,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,28,28,1e-06,0.0975619756097561,20.482758620689655,1.0,8.593103448275862,20.482758620689655,594,1045,2.2384341637010676,43,4.613397129186603
85,39837.8,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,40,68,-0.25925825925925927,0.08709777419354839,15.178082191780822,1.0,6.47123287671233,15.178082191780822,1108,1860,2.611162790697674,8,5.401612903225806
86,40299.6,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,37,55,-0.19565117391304349,0.11442886069651742,9.308641975308642,1.0,4.123456790123457,9.308641975308642,754,1407,2.4310810810810812,8,4.764747690120824
87,40761.4,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,12,17,-0.1724127931034483,0.07513053367875648,13.416666666666666,1.0,5.766666666666667,13.416666666666666,322,498,2.905084745762712,2,5.809236947791165
88,41223.2,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,50,94,-0.3055545555555556,0.08899976390605686,14.42,1.0,6.168,14.42,1442,2305,2.5032870708546384,7,5.309327548806942
89,41685.0,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,38,67,-0.27618947619047624,0.12280801754385964,12.970588235294118,1.0,5.588235294117648,12.970588235294118,882,1765,2.3572254335260117,35,4.654957507082153
90,42146.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,25,49,-0.32432332432432437,0.09035509035409035,13.327272727272728,1.0,5.730909090909091,13.327272727272728,733,1180,2.813888888888889,7,5.729661016949152
91,42608.6,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,37,69,-0.3018857924528302,0.08767676509511993,10.784313725490197,1.0,4.713725490196079,10.784313725490197,1100,1849,2.53912213740458,13,5.149269875608437
92,43070.4,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,44,81,-0.295999,0.10504301680672269,13.902439024390244,1.0,5.9609756097560975,13.902439024390244,1140,1931,2.577757685352622,8,5.233039875712066
93,43532.2,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,24,44,-0.29411664705882357,0.08684646615581099,11.830508474576272,1.0,5.132203389830509,11.830508474576272,698,1157,2.643410852713178,8,5.185825410544512
94,43994.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,61,20,0.5061738395061729,0.06418483518225039,16.757575757575758,1.0,7.1030303030303035,16.757575757575758,1106,1976,2.718283582089552,3,5.308198380566802
95,44455.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,20,27,-0.14893517021276595,0.06932253392330384,16.444444444444443,1.0,6.977777777777778,16.444444444444443,592,1009,2.6524064171122994,4,5.276511397423191
96,44917.6,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,39,86,-0.375999,0.12677584787018256,13.553846153846154,1.0,5.821538461538462,13.553846153846154,881,1488,2.6639150943396226,7,5.298387096774194
97,45379.4,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,12,20,-0.249999,0.09580938323353294,14.473684210526315,1.0,6.189473684210526,14.473684210526315,275,459,2.7962264150943397,3,5.52723311546841
98,45841.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,9,9,1e-06,0.037501,14.206896551724139,1.0,6.082758620689656,14.206896551724139,412,638,2.7889182058047495,2,5.568965517241379
99,46303.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,27,60,-0.3793093448275862,0.06921341050119331,20.672727272727272,1.0,8.66909090909091,20.672727272727272,1137,1758,2.7204399633363887,3,5.55745164960182
100,46764.8,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,85,35,0.41666766666666666,0.09623195429029671,14.868421052631579,1.0,6.347368421052632,14.868421052631579,1130,1838,2.5994575045207955,1,5.397714907508161
101,47226.6,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,16,11,0.18518618518518518,0.0703135,10.181818181818182,1.0,4.472727272727273,10.181818181818182,336,582,2.769230769230769,5,5.40893470790378
102,47688.4,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,31,25,0.10714385714285714,0.05484918805093046,13.08955223880597,1.0,5.6358208955223885,13.08955223880597,877,1518,2.705463182897862,7,5.346508563899868
103,48150.2,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,30,22,0.15384715384615386,0.08524690163934426,17.387096774193548,1.0,7.35483870967742,17.387096774193548,539,831,2.87189292543021,1,5.909747292418772
104,48612.0,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,34,17,0.3333343333333333,0.05241621068859199,13.117647058823529,1.0,5.647058823529412,13.117647058823529,892,1544,2.6736842105263157,8,5.165155440414508
105,49073.8,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,26,6,0.625001,0.06095338095238095,16.25,1.0,6.9,16.25,455,731,2.787878787878788,2,5.511627906976744
106,49535.6,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,23,14,0.24324424324324326,0.047436897435897435,16.318181818181817,1.0,6.927272727272727,16.318181818181817,718,1193,2.4771048744460855,5,5.004191114836546
107,49997.4,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,27,17,0.22727372727272727,0.05736736245110821,12.351851851851851,1.0,5.340740740740741,12.351851851851851,667,1050,2.696485623003195,2,5.432380952380952
108,50459.2,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,30,28,0.034483758620689656,0.0659100909090909,13.95,1.0,5.98,13.95,837,1498,2.474747474747475,20,4.8324432576769025
109,50921.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,38,29,0.13432935820895522,0.0775472962962963,14.803921568627452,1.0,6.321568627450981,14.803921568627452,755,1270,2.7621023513139695,8,5.475590551181102
110,51382.8,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,70,34,0.3461548461538461,0.07647158823529412,15.308641975308642,1.0,6.523456790123458,15.308641975308642,1240,1925,2.8082644628099174,2,5.800519480519481
111,51844.6,https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,61,39,0.220001,0.1019377991845056,11.905405405405405,1.0,5.162162162162162,11.905405405405405,881,1570,2.5355064027939465,7,5.028662420382165
112,52306.4,https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,69,40,0.2660560458715596,0.09015815467328371,12.47191011235955,1.0,5.38876404494382,12.47191011235955,1110,1843,2.789569990850869,3,5.548562126966901
113,52768.2,https://insights.blackcoffer.com/continued-demand-for-sustainability/,67,25,0.45652273913043473,0.09118038553022795,11.379310344827585,1.0,4.951724137931034,11.379310344827585,990,1740,2.5854922279792745,18,5.027011494252873
